Date,Day,T.Max,Smx,T.Min,Smn,Rain,Srn,Evap,Sev,Radn,Ssl,VP,Svp,RHmaxT,RHminT,Date2,lat,long
20201017,291,28.6,25,14.8,25,0,25,8.4,25,27.2,42,15.7,25,40.1,93.3,17/10/2020,-17.95,145.3
20201018,292,29.8,25,15.9,25,0.1,25,5.6,25,27.2,42,18.4,25,43.9,100,18/10/2020,-17.95,145.3
20201019,293,32.5,25,16.4,25,0,25,8.2,25,27,42,18.8,25,38.4,100,19/10/2020,-17.95,145.3
20201020,294,32.4,25,16,25,0,25,8.3,25,26.5,42,18.6,25,38.2,100,20/10/2020,-17.95,145.3
20201021,295,30.8,25,18.1,25,0,25,8.4,25,26.3,42,19.4,25,43.7,93.5,21/10/2020,-17.95,145.3
20201022,296,31.4,25,18.1,25,3.6,25,7.2,25,27.2,42,20.1,25,43.7,96.8,22/10/2020,-17.95,145.3
20201023,297,31.3,25,18.9,25,4.6,25,7.4,25,22.4,42,20.5,25,44.9,93.9,23/10/2020,-17.95,145.3
20201024,298,30.7,25,19.2,25,10.2,25,5.8,25,21.5,42,20.3,25,46,91.3,24/10/2020,-17.95,145.3
20201025,299,32.1,25,19,25,0.2,25,7.1,25,19.4,42,21.8,25,45.6,99.3,25/10/2020,-17.95,145.3
20201026,300,31,25,18.6,25,0.1,25,5.2,25,18.8,42,21.8,25,48.5,100,26/10/2020,-17.95,145.3
20201027,301,29.4,25,17.9,25,12.8,25,5.6,25,10.6,42,18.2,25,44.4,88.8,27/10/2020,-17.95,145.3
20201028,302,31.2,25,19.1,25,0,25,7,25,23.8,42,21.3,25,46.9,96.4,28/10/2020,-17.95,145.3
20201029,303,32.1,25,16.4,25,0.9,25,7.1,25,27.3,42,17.2,25,36,92.3,29/10/2020,-17.95,145.3
20201030,304,32,25,14.7,25,1.3,25,9.5,25,28.1,42,20.8,25,43.7,100,30/10/2020,-17.95,145.3
20201031,305,33.2,25,17.4,25,0,25,9.2,25,27.5,42,20.8,25,40.9,100,31/10/2020,-17.95,145.3
20201101,306,32.8,25,16.9,25,0,25,9.1,25,28.2,42,19.3,25,38.8,100,1/11/2020,-17.95,145.3
20201102,307,31.9,25,15.4,25,0,25,9.3,25,28.7,42,20.2,25,42.7,100,2/11/2020,-17.95,145.3
20201103,308,30.9,25,19.2,25,0,25,8,25,28.2,42,21.3,25,47.7,95.8,3/11/2020,-17.95,145.3
20201104,309,30.6,25,18.1,25,0,25,7.2,25,25.8,42,21.1,25,48.1,100,4/11/2020,-17.95,145.3
20201105,310,34.6,25,16.5,25,0,25,8.3,25,28.8,42,14.3,25,26,76.2,5/11/2020,-17.95,145.3
20201106,311,35.3,25,17.5,25,0,25,9.9,25,27.7,42,17.3,25,30.3,86.6,6/11/2020,-17.95,145.3
20201107,312,32.7,25,17.9,25,0.1,25,9.8,25,28.7,42,17.5,25,35.4,85.4,7/11/2020,-17.95,145.3
20201108,313,31.4,25,19.6,25,0,25,8.4,25,28.2,42,19.5,25,42.4,85.5,8/11/2020,-17.95,145.3
20201109,314,28.1,25,20.9,25,0.2,25,5.6,25,19.2,42,20,25,52.6,81,9/11/2020,-17.95,145.3
20201110,315,29.4,25,19.3,25,0,25,6.6,25,21.9,42,19.7,25,48.1,88,10/11/2020,-17.95,145.3
20201111,316,29.6,25,18.6,25,0,25,7.6,25,22.2,42,19.7,25,47.5,92,11/11/2020,-17.95,145.3
20201112,317,28.3,25,19.3,25,0,25,6.4,25,23.1,42,19.9,25,51.7,88.9,12/11/2020,-17.95,145.3
20201113,318,31.7,25,18.1,25,0,25,6.7,25,25,42,19.6,25,41.9,94.4,13/11/2020,-17.95,145.3
20201114,319,33.1,25,19.2,25,1.3,25,6.9,25,25.1,42,21.8,25,43.1,98,14/11/2020,-17.95,145.3
20201115,320,33.4,25,19.1,25,0.5,25,7.8,25,29.1,42,22.2,25,43.2,100,15/11/2020,-17.95,145.3
20201116,321,32.8,25,18.6,25,0,25,8.9,25,29.3,42,20.1,25,40.4,93.8,16/11/2020,-17.95,145.3
20201117,322,31.8,25,17.8,25,0,25,8.7,25,29.3,42,19,25,40.4,93.3,17/11/2020,-17.95,145.3
20201118,323,31.6,25,18.4,25,0,25,8,25,29.1,42,18.6,25,40,87.9,18/11/2020,-17.95,145.3
20201119,324,31.1,25,19.7,25,0,25,7.4,25,27.7,42,17.1,25,37.8,74.5,19/11/2020,-17.95,145.3
20201120,325,30.3,25,19.3,25,0,25,9.1,25,20.2,42,16,25,37.1,71.5,20/11/2020,-17.95,145.3
20201121,326,30.1,25,20.3,25,0.3,25,8.2,25,22.6,42,18.9,25,44.3,79.4,21/11/2020,-17.95,145.3
20201122,327,30,25,18,25,0,25,8.2,25,16.6,42,18.9,25,44.5,91.6,22/11/2020,-17.95,145.3
20201123,328,31.2,25,18.6,25,0,25,6.3,25,28.4,42,17.9,25,39.4,83.6,23/11/2020,-17.95,145.3
20201124,329,32.7,25,18.4,25,0,25,7.8,25,29.4,42,21,25,42.5,99.3,24/11/2020,-17.95,145.3
20201125,330,30.1,25,17.8,25,0,25,6.5,25,14.4,42,20.8,25,48.7,100,25/11/2020,-17.95,145.3
20201126,331,32.7,25,18.8,25,0,25,6.3,25,29,42,21,25,42.5,96.8,26/11/2020,-17.95,145.3
20201127,332,31.4,25,21.1,25,0.2,25,8.5,25,27.7,42,24.1,25,52.4,96.4,27/11/2020,-17.95,145.3
20201128,333,30.3,25,19.6,25,0,25,9.2,25,21.9,42,18.1,25,41.9,79.4,28/11/2020,-17.95,145.3
20201129,334,30.5,25,19.6,25,0,25,8.5,25,22.9,42,20.7,25,47.4,90.8,29/11/2020,-17.95,145.3
20201130,335,31.9,25,20.3,25,0.3,25,6.3,25,27,42,22.7,25,48,95.3,30/11/2020,-17.95,145.3
20201201,336,32.2,25,19.1,25,0,25,7.9,25,29.6,42,23.2,25,48.2,100,1/12/2020,-17.95,145.3
20201202,337,33.2,25,20.7,25,0,25,8.2,25,25.3,42,24.1,25,47.4,98.8,2/12/2020,-17.95,145.3
20201203,338,31.3,25,21.1,25,0,25,8.7,25,28.6,42,22.3,25,48.8,89.2,3/12/2020,-17.95,145.3
20201204,339,30.9,25,19.1,25,0.1,25,9.3,25,28.6,42,21.2,25,47.5,95.9,4/12/2020,-17.95,145.3
20201205,340,32.9,25,17.5,25,0,25,9.1,25,29.6,42,17.9,25,35.8,89.6,5/12/2020,-17.95,145.3
20201206,341,32.8,25,18,25,0,25,8.3,25,29.5,42,19.2,25,38.6,93.1,6/12/2020,-17.95,145.3
20201207,342,35,25,19.2,25,0,25,6.7,25,25.4,42,20.4,25,36.3,91.7,7/12/2020,-17.95,145.3
20201208,343,34.1,25,21.9,25,0.9,25,6.3,25,12.8,42,26.4,25,49.4,100,8/12/2020,-17.95,145.3
20201209,344,32.4,25,21.8,25,0.7,25,5.3,25,19.4,42,26.6,25,54.7,100,9/12/2020,-17.95,145.3
20201210,345,30.9,25,21.3,25,25.2,25,6.9,25,23.7,42,26.9,25,60.2,100,10/12/2020,-17.95,145.3
20201211,346,30.5,25,20.2,25,0,25,5.9,25,17.4,42,25,25,57.3,100,11/12/2020,-17.95,145.3
20201212,347,30.1,25,20.9,25,0.4,25,7.5,25,18.2,42,20.7,25,48.5,83.8,12/12/2020,-17.95,145.3
20201213,348,30.8,25,19.9,25,0.8,25,5.2,25,23,42,20.6,25,46.4,88.7,13/12/2020,-17.95,145.3
20201214,349,31.6,25,19.9,25,0,25,7.6,25,20.5,42,24.5,25,52.7,100,14/12/2020,-17.95,145.3
20201215,350,33.2,25,20.7,25,6.4,25,5.1,25,18.4,42,23.6,25,46.4,96.7,15/12/2020,-17.95,145.3
20201216,351,32.3,25,21.2,25,15,25,5.1,25,17.3,42,24.8,25,51.3,98.5,16/12/2020,-17.95,145.3
20201217,352,32.9,25,22.7,25,4.4,25,5.5,25,19.7,42,27.2,25,54.4,98.6,17/12/2020,-17.95,145.3
20201218,353,33.2,25,21.5,25,1.8,25,6.7,25,21.6,42,25,25,49.1,97.5,18/12/2020,-17.95,145.3
20201219,354,33.1,25,21.2,25,0,25,8.8,25,24.6,42,25.5,25,50.4,100,19/12/2020,-17.95,145.3
20201220,355,32.8,25,20.8,25,0,25,7.9,25,28.7,42,24.9,25,50.1,100,20/12/2020,-17.95,145.3
20201221,356,32.6,25,20.6,25,0,25,7,25,26.1,42,23.7,25,48.2,97.7,21/12/2020,-17.95,145.3
20201222,357,31.9,25,21.3,25,0,25,7,25,25.4,42,24.8,25,52.5,97.9,22/12/2020,-17.95,145.3
20201223,358,33.2,25,22,25,1.4,25,7.7,25,20.9,42,26.1,25,51.3,98.8,23/12/2020,-17.95,145.3
20201224,359,31.4,25,21.7,25,4,25,5.6,25,25.6,42,25.6,25,55.7,98.7,24/12/2020,-17.95,145.3
20201225,360,30.5,25,22.1,25,6.1,25,2.6,25,13.9,42,27.2,25,62.3,100,25/12/2020,-17.95,145.3
20201226,361,29.1,25,21.5,25,5.4,25,5.1,25,21.8,42,24,25,59.6,93.6,26/12/2020,-17.95,145.3
20201227,362,28.7,25,20.3,25,6.1,25,4.1,25,20,42,24.3,25,61.7,100,27/12/2020,-17.95,145.3
20201228,363,29.2,25,21.2,25,3.7,25,5.7,25,17.8,42,25.6,25,63.2,100,28/12/2020,-17.95,145.3
20201229,364,30.3,25,20.3,25,11.8,25,3.8,25,21.6,42,25.9,25,60,100,29/12/2020,-17.95,145.3
20201230,365,29.1,25,21.8,25,65.5,25,4.8,25,22.8,42,26.4,25,65.5,100,30/12/2020,-17.95,145.3
20201231,366,29.1,25,21.3,25,9.8,25,2.8,25,17.1,42,27.6,25,68.5,100,31/12/2020,-17.95,145.3
20210101,1,28.8,25,21.4,25,18.9,25,5.9,25,19.8,42,27.4,25,69.2,100,1/01/2021,-17.95,145.3
20210102,2,29.5,25,20.8,25,21.7,25,4.7,25,19.6,42,26.6,25,64.5,100,2/01/2021,-17.95,145.3
20210103,3,28.6,25,20.8,25,14.8,25,4.7,25,20.5,42,27,25,69,100,3/01/2021,-17.95,145.3
20210104,4,24.9,25,20.5,25,16.5,25,2.8,25,8.5,42,25.5,25,81,100,4/01/2021,-17.95,145.3
20210105,5,26.8,25,20.9,25,74.5,25,4.9,25,8.9,42,26.8,25,76.1,100,5/01/2021,-17.95,145.3
20210106,6,28.4,25,20.8,25,69.5,25,4.6,25,18.6,42,27.6,25,71.3,100,6/01/2021,-17.95,145.3
20210107,7,30.2,25,21.9,25,10.7,25,2.8,25,18,42,29.5,25,68.7,100,7/01/2021,-17.95,145.3
20210108,8,31.3,25,21.2,25,17,25,9.5,25,20.3,42,27.5,25,60.2,100,8/01/2021,-17.95,145.3
20210109,9,29.4,25,21.7,25,19.2,25,2.1,25,12.4,42,27,25,65.9,100,9/01/2021,-17.95,145.3
20210110,10,29,25,21.7,25,1.9,25,4.6,25,20.3,42,26,25,64.9,100,10/01/2021,-17.95,145.3
20210111,11,29.3,25,22.1,25,4.7,25,4.2,25,20.5,42,26.1,25,64,98.2,11/01/2021,-17.95,145.3
20210112,12,29.2,25,21.1,25,32.3,25,3.7,25,17.4,42,26.9,25,66.4,100,12/01/2021,-17.95,145.3
20210113,13,27.7,25,22.1,25,28.8,25,5.1,25,15.3,42,26.2,25,70.5,98.5,13/01/2021,-17.95,145.3
20210114,14,28.4,25,21.9,25,5,25,4.8,25,19.9,42,26.6,25,68.8,100,14/01/2021,-17.95,145.3
20210115,15,28.9,25,20,25,2,25,5,25,25.8,42,22.5,25,56.5,96.3,15/01/2021,-17.95,145.3
20210116,16,30.3,25,17.9,25,0,25,7.2,25,26.5,42,21.9,25,50.7,100,16/01/2021,-17.95,145.3
20210117,17,29.5,25,20.4,25,0,25,5.5,25,21.5,42,24,25,58.2,100,17/01/2021,-17.95,145.3
20210118,18,26.5,25,20.9,25,4.2,25,5.1,25,11.5,42,26,25,75.1,100,18/01/2021,-17.95,145.3
20210119,19,29.5,25,20.7,25,3.1,25,5.7,25,22.8,42,26.5,25,64.3,100,19/01/2021,-17.95,145.3
20210120,20,27.6,25,22.2,25,0,25,4.8,25,16.3,42,27,25,73.1,100,20/01/2021,-17.95,145.3
20210121,21,29.6,25,20.7,25,11.7,25,6.4,25,14.8,42,24.5,25,59.1,100,21/01/2021,-17.95,145.3
20210122,22,29.2,25,19.5,25,0.5,25,4.8,25,21.8,42,24.4,25,60.2,100,22/01/2021,-17.95,145.3
20210123,23,29.3,25,19.2,25,0.1,25,6.7,25,27,42,20.8,25,51,93.5,23/01/2021,-17.95,145.3
20210124,24,29.6,25,19.4,25,0,25,6.9,25,27.2,42,21.8,25,52.6,96.8,24/01/2021,-17.95,145.3
20210125,25,30.1,25,18.2,25,0.1,25,7.5,25,27.6,42,21.2,25,49.7,100,25/01/2021,-17.95,145.3
20210126,26,30.2,25,18.8,25,0,25,7.7,25,27.4,42,22.2,25,51.7,100,26/01/2021,-17.95,145.3
20210127,27,29.8,25,19.2,25,0,25,6.4,25,25.8,42,23.4,25,55.8,100,27/01/2021,-17.95,145.3
20210128,28,29.5,25,20.7,25,0,25,5.2,25,20.8,42,25.3,25,61.4,100,28/01/2021,-17.95,145.3
20210129,29,30,25,21.1,25,0,25,4.7,25,20.5,42,23.3,25,54.9,93.2,29/01/2021,-17.95,145.3
20210130,30,29.6,25,21.2,25,2.6,25,8.6,25,24.6,42,23.5,25,56.7,93.4,30/01/2021,-17.95,145.3
20210131,31,30.3,25,19.6,25,0.1,25,9.8,25,19.7,42,24.8,25,57.5,100,31/01/2021,-17.95,145.3
20210201,32,30.5,25,20.4,25,2.3,25,6.2,25,28.8,42,24.4,25,55.9,100,1/02/2021,-17.95,145.3
20210202,33,31,25,18.9,25,0,25,5.1,25,25.1,42,23.9,25,53.2,100,2/02/2021,-17.95,145.3
20210203,34,29.2,25,20.3,25,0,25,3.7,25,12.1,42,26.1,25,64.4,100,3/02/2021,-17.95,145.3
20210204,35,29.2,25,19.1,25,39.2,25,6,25,21.7,42,23.6,25,58.2,100,4/02/2021,-17.95,145.3
20210205,36,29.6,25,20.9,25,10.4,25,6.3,25,27.6,42,24.9,25,60.1,100,5/02/2021,-17.95,145.3
20210206,37,29.4,25,21.5,25,0.9,25,6.3,25,23.4,42,25,25,61,97.5,6/02/2021,-17.95,145.3
20210207,38,30.8,25,22,25,8.5,25,5.1,25,24.4,42,26.5,25,59.7,100,7/02/2021,-17.95,145.3
20210208,39,30.3,25,22.2,25,11.8,25,4.3,25,19.1,42,29.2,25,67.6,100,8/02/2021,-17.95,145.3
20210209,40,30.9,25,22.1,25,9.9,25,3.5,25,18.8,42,28.5,25,63.8,100,9/02/2021,-17.95,145.3
20210210,41,30.4,25,21.2,25,14.4,25,6.3,25,24.9,42,27.3,25,62.9,100,10/02/2021,-17.95,145.3
20210211,42,28.5,25,22.1,25,2.2,25,5.5,25,21.8,42,27,25,69.4,100,11/02/2021,-17.95,145.3
20210212,43,28.4,25,20.8,25,2.4,25,5.5,25,26.1,42,25.5,25,65.9,100,12/02/2021,-17.95,145.3
20210213,44,29.9,25,21.3,25,0.2,25,3.7,25,26.1,42,23.9,25,56.7,94.4,13/02/2021,-17.95,145.3
20210214,45,30.6,25,20.1,25,0,25,5.9,25,24.2,42,24.8,25,56.5,100,14/02/2021,-17.95,145.3
20210215,46,29.8,25,21.2,25,20.7,25,6,25,18.6,42,26.5,25,63.2,100,15/02/2021,-17.95,145.3
20210216,47,27.4,25,20.8,25,31.8,25,2.3,25,14.4,42,25.7,25,70.4,100,16/02/2021,-17.95,145.3
20210217,48,27.6,25,20.8,25,7.2,25,4.2,25,19.8,42,23.3,25,63.1,94.9,17/02/2021,-17.95,145.3
20210218,49,23.9,25,20.3,25,26.6,25,2.9,25,7.4,42,23.8,25,80.3,100,18/02/2021,-17.95,145.3
20210219,50,23.4,25,20.1,25,24.9,25,5.4,25,5.4,42,23.5,25,81.7,99.9,19/02/2021,-17.95,145.3
20210220,51,25.2,25,19.4,25,55.5,25,1.1,25,7.8,42,23.6,25,73.6,100,20/02/2021,-17.95,145.3
20210221,52,28.4,25,19.5,25,27.7,25,4.8,25,17.1,42,23.1,25,59.7,100,21/02/2021,-17.95,145.3
20210222,53,30.7,25,20.3,25,42.7,25,4.2,25,25.5,42,26.2,25,59.3,100,22/02/2021,-17.95,145.3
20210223,54,32.2,25,19.9,25,0,25,6.3,25,28,42,24.2,25,50.3,100,23/02/2021,-17.95,145.3
20210224,55,31,25,18.7,25,1.4,25,6.7,25,27.1,42,24.7,25,55,100,24/02/2021,-17.95,145.3
20210225,56,29.3,25,20.5,25,0,25,5.9,25,23,42,25.7,25,63.1,100,25/02/2021,-17.95,145.3
20210226,57,27.9,25,19.3,25,1.1,25,4.7,25,20.2,42,23.5,25,62.5,100,26/02/2021,-17.95,145.3
20210227,58,27.4,25,20.8,25,0,25,4.5,25,15.9,42,25.5,25,69.9,100,27/02/2021,-17.95,145.3
20210228,59,27,25,21.6,25,0.9,25,0.1,25,15.9,42,24.3,25,68.2,94.2,28/02/2021,-17.95,145.3
20210301,60,23.5,25,19.4,25,11,25,6.7,25,1,42,22.6,25,78.1,100,1/03/2021,-17.95,145.3
20210302,61,27.7,25,19,25,18.2,25,6.3,25,13.9,42,23.2,25,62.5,100,2/03/2021,-17.95,145.3
20210303,62,28.3,25,20.7,25,19.5,25,6.2,25,20.7,42,21.9,25,56.9,89.7,3/03/2021,-17.95,145.3
20210304,63,30.1,25,21.1,25,0,25,5.7,25,26.6,42,22.3,25,52.3,89.2,4/03/2021,-17.95,145.3
20210305,64,30.2,25,19.4,25,0,25,5,25,21.7,42,24.3,25,56.6,100,5/03/2021,-17.95,145.3
20210306,65,30.3,25,19.9,25,8.2,25,5.7,25,18.6,42,25.2,25,58.4,100,6/03/2021,-17.95,145.3
20210307,66,29,25,19.6,25,0,25,7.8,25,22.9,42,25.6,25,63.9,100,7/03/2021,-17.95,145.3
20210308,67,28.6,25,20.1,25,0.6,25,5.4,25,26.6,42,23.7,25,60.6,100,8/03/2021,-17.95,145.3
20210309,68,29.2,25,18.7,25,0.1,25,5,25,24.6,42,22,25,54.3,100,9/03/2021,-17.95,145.3
20210310,69,29.7,25,17.9,25,0,25,6.6,25,26.8,42,20.3,25,48.7,99,10/03/2021,-17.95,145.3
20210311,70,30,25,18,25,0,25,6.5,25,25.8,42,22.3,25,52.6,100,11/03/2021,-17.95,145.3
20210312,71,29.8,25,19.2,25,0,25,6.2,25,26.5,42,22.6,25,53.9,100,12/03/2021,-17.95,145.3
20210313,72,29.9,25,19.6,25,0,25,6,25,23.2,42,21.9,25,51.9,96.1,13/03/2021,-17.95,145.3
20210314,73,29.6,25,18.8,25,0.1,25,5.7,25,26.1,42,23.5,25,56.7,100,14/03/2021,-17.95,145.3
20210315,74,30.1,25,18.5,25,0,25,6.3,25,26.1,42,24.4,25,57.2,100,15/03/2021,-17.95,145.3
20210316,75,29.3,25,19,25,0,25,2.6,25,25.8,42,24.5,25,60.1,100,16/03/2021,-17.95,145.3
20210317,76,29.9,25,18.6,25,0,25,4.6,25,25.9,42,23.1,25,54.8,100,17/03/2021,-17.95,145.3
20210318,77,28.9,25,19.4,25,0,25,5.1,25,24.9,42,23.4,25,58.8,100,18/03/2021,-17.95,145.3
20210319,78,29.1,25,19.6,25,0,25,4.3,25,23.1,42,23.2,25,57.6,100,19/03/2021,-17.95,145.3
20210320,79,29.3,25,19.6,25,0,25,5.6,25,23,42,22.3,25,54.7,97.8,20/03/2021,-17.95,145.3
20210321,80,29.8,25,18,25,0.4,25,4.3,25,19,42,23,25,54.8,100,21/03/2021,-17.95,145.3
20210322,81,29.7,25,18.6,25,0.5,25,4.1,25,23.8,42,22.9,25,54.9,100,22/03/2021,-17.95,145.3
20210323,82,31.4,25,18.6,25,0,25,4.2,25,24.3,42,23.3,25,50.7,100,23/03/2021,-17.95,145.3
20210324,83,31.5,25,19.9,25,0.2,25,4.1,25,24.7,42,26,25,56.3,100,24/03/2021,-17.95,145.3
20210325,84,30.8,25,20.4,25,1.9,25,6.8,25,23.3,42,24.3,25,54.7,100,25/03/2021,-17.95,145.3
20210326,85,30.2,25,21.6,25,2.1,25,7,25,22.7,42,25,25,58.3,96.9,26/03/2021,-17.95,145.3
20210327,86,29,25,21,25,0,25,5.7,25,20.5,42,25.4,25,63.4,100,27/03/2021,-17.95,145.3
20210328,87,28.8,25,20.2,25,0.8,25,4.1,25,23.7,42,24,25,60.6,100,28/03/2021,-17.95,145.3
20210329,88,28.8,25,20.3,25,0,25,6.8,25,20.7,42,22.8,25,57.6,95.8,29/03/2021,-17.95,145.3
20210330,89,27.8,25,19.4,25,0,25,5.1,25,23.6,42,20.3,25,54.3,90.2,30/03/2021,-17.95,145.3
20210331,90,27.8,25,19.2,25,0.5,25,7.7,25,17.6,42,19.2,25,51.4,86.3,31/03/2021,-17.95,145.3
20210401,91,27.3,25,19.6,25,2.2,25,6.2,25,22.3,42,19,25,52.4,83.3,1/04/2021,-17.95,145.3
20210402,92,26.9,25,19,25,0.7,25,6.3,25,14.9,42,18.7,25,52.8,85.1,2/04/2021,-17.95,145.3
20210403,93,26.5,25,18.7,25,0.2,25,4.7,25,17,42,18.6,25,53.7,86.3,3/04/2021,-17.95,145.3
20210404,94,27.7,25,19.3,25,0,25,5,25,14.8,42,22.4,25,60.3,100,4/04/2021,-17.95,145.3
20210405,95,29.1,25,20,25,3.4,25,5.1,25,18.2,42,23.8,25,59.1,100,5/04/2021,-17.95,145.3
20210406,96,30.1,25,20.2,25,0,25,3,25,23.1,42,24,25,56.2,100,6/04/2021,-17.95,145.3
20210407,97,30.5,25,20.2,25,0,25,4.6,25,21.5,42,26.1,25,59.8,100,7/04/2021,-17.95,145.3
20210408,98,30.1,25,20.2,25,0.3,25,4.1,25,20.2,42,24.9,25,58.4,100,8/04/2021,-17.95,145.3
20210409,99,29.9,25,18.1,25,0.4,25,4,25,22.1,42,24.6,25,58.3,100,9/04/2021,-17.95,145.3
20210410,100,31,25,16.9,25,0,25,4.7,25,23,42,20.7,25,46.1,100,10/04/2021,-17.95,145.3
20210411,101,30.8,25,17.1,25,0,25,7,25,21.8,42,24.1,25,54.3,100,11/04/2021,-17.95,145.3
20210412,102,30.2,25,16.1,25,0,25,5.4,25,23,42,20.2,25,47.1,100,12/04/2021,-17.95,145.3
20210413,103,27.9,25,18.1,25,0.6,25,4.7,25,22.1,42,21.7,25,57.8,100,13/04/2021,-17.95,145.3
20210414,104,26.8,25,17.7,25,1.5,25,5,25,20,42,21.1,25,59.9,100,14/04/2021,-17.95,145.3
20210415,105,27.4,25,16.8,25,0.1,25,4.5,25,20.4,42,20.6,25,56.5,100,15/04/2021,-17.95,145.3
20210416,106,28,25,15.9,25,0,25,5.5,25,19.8,42,20.8,25,55,100,16/04/2021,-17.95,145.3
20210417,107,28.1,25,17.8,25,0.1,25,5,25,18,42,21.2,25,55.8,100,17/04/2021,-17.95,145.3
20210418,108,27.2,25,18.6,25,0,25,5.7,25,15.6,42,21.4,25,59.3,99.9,18/04/2021,-17.95,145.3
20210419,109,24.7,25,20,25,2,25,3.7,25,15.4,42,23.3,25,74.9,99.7,19/04/2021,-17.95,145.3
20210420,110,25,25,20,25,7.6,25,1.5,25,15.2,42,25.2,25,79.6,100,20/04/2021,-17.95,145.3
20210421,111,24,25,20.5,25,18.6,25,2,25,9.6,42,24.7,25,82.8,100,21/04/2021,-17.95,145.3
20210422,112,23.9,25,19.4,25,8.4,25,2.6,25,12.8,42,23.7,25,79.9,100,22/04/2021,-17.95,145.3
20210423,113,24,25,19,25,16.2,25,4.6,25,11.9,42,22.7,25,76.1,100,23/04/2021,-17.95,145.3
20210424,114,23.6,25,18.8,25,0.8,25,3.9,25,9.7,42,21.3,25,73.1,98.2,24/04/2021,-17.95,145.3
20210425,115,24.1,25,19.5,25,0,25,1.8,25,11,42,24,25,80,100,25/04/2021,-17.95,145.3
20210426,116,23.9,25,19.9,25,2.3,25,3.3,25,9.3,42,24.4,25,82.3,100,26/04/2021,-17.95,145.3
20210427,117,24.8,25,19.3,25,7.2,25,3.6,25,13.4,42,19.7,25,63,88,27/04/2021,-17.95,145.3
20210428,118,25.5,25,16.5,25,0,25,3.7,25,16.1,42,18.5,25,56.7,98.6,28/04/2021,-17.95,145.3
20210429,119,23.2,25,17.6,25,0.6,25,3.2,25,15.2,42,19.8,25,69.7,98.4,29/04/2021,-17.95,145.3
20210430,120,24.4,25,16.7,25,4.9,25,4.2,25,15.9,42,19.8,25,64.8,100,30/04/2021,-17.95,145.3
20210501,121,25,25,17.4,25,0.1,25,4.4,25,17.4,42,19.4,25,61.3,97.7,1/05/2021,-17.95,145.3
20210502,122,25.7,25,17,25,2.8,25,4.7,25,18.1,42,19,25,57.6,98.1,2/05/2021,-17.95,145.3
20210503,123,25.9,25,16,25,0,25,4.9,25,19.5,42,19.9,25,59.6,100,3/05/2021,-17.95,145.3
20210504,124,25.8,25,17.9,25,0,25,4.2,25,14.2,42,21.5,25,64.7,100,4/05/2021,-17.95,145.3
20210505,125,27.4,25,15.4,25,0,25,4.3,25,20,42,20.4,25,55.9,100,5/05/2021,-17.95,145.3
20210506,126,26.8,25,13,25,0,25,4.5,25,19.8,42,15,25,42.6,100,6/05/2021,-17.95,145.3
20210507,127,26,25,12,25,0,25,3.8,25,20.3,42,15.7,25,46.7,100,7/05/2021,-17.95,145.3
20210508,128,25.7,25,12.4,25,0,25,4.1,25,20.1,42,16.8,25,50.9,100,8/05/2021,-17.95,145.3
20210509,129,26.7,25,13.8,25,0,25,5,25,20,42,18.8,25,53.7,100,9/05/2021,-17.95,145.3
20210510,130,27.2,25,17.1,25,0,25,3.1,25,18.3,42,21.9,25,60.7,100,10/05/2021,-17.95,145.3
20210511,131,27.7,25,16.7,25,0.5,25,3.6,25,17.8,42,22.9,25,61.7,100,11/05/2021,-17.95,145.3
20210512,132,28.2,25,17.3,25,0,25,4,25,19.4,42,22.5,25,58.8,100,12/05/2021,-17.95,145.3
20210513,133,28,25,14.8,25,0,25,4.6,25,18.9,42,21.1,25,55.8,100,13/05/2021,-17.95,145.3
20210514,134,26.9,25,15.3,25,0,25,5,25,19.3,42,19.1,25,53.9,100,14/05/2021,-17.95,145.3
20210515,135,26.2,25,15.3,25,0,25,4.3,25,16.9,42,20.3,25,59.7,100,15/05/2021,-17.95,145.3
20210516,136,23.9,25,13,25,0.1,25,6.6,25,19.5,42,17.5,25,59,100,16/05/2021,-17.95,145.3
20210517,137,23.1,25,11.6,25,0,25,4.7,25,18.2,42,14.9,25,52.7,100,17/05/2021,-17.95,145.3
20210518,138,24,25,16.2,25,0,25,3.7,25,13.1,42,19.4,25,65,100,18/05/2021,-17.95,145.3
20210519,139,24.6,25,17.6,25,0.1,25,3,25,15.1,42,18.4,25,59.5,91.5,19/05/2021,-17.95,145.3
20210520,140,24,25,17.4,25,0,25,4.6,25,15.8,42,19.3,25,64.7,97.2,20/05/2021,-17.95,145.3
20210521,141,24.5,25,17.4,25,3.2,25,5.2,25,16,42,17.6,25,57.3,88.6,21/05/2021,-17.95,145.3
20210522,142,23.2,25,16.2,25,1.9,25,5.1,25,17,42,16.9,25,59.5,91.8,22/05/2021,-17.95,145.3
20210523,143,23.8,25,16.2,25,2.3,25,4.2,25,12.9,42,17.8,25,60.4,96.7,23/05/2021,-17.95,145.3
20210524,144,23.4,25,16.7,25,1.1,25,4.5,25,13.2,42,19.1,25,66.4,100,24/05/2021,-17.95,145.3
20210525,145,23.7,25,15.4,25,3.5,25,3,25,16.2,42,18.3,25,62.5,100,25/05/2021,-17.95,145.3
20210526,146,22.3,25,13.8,25,0.7,25,2.1,25,12.2,42,18.3,25,68,100,26/05/2021,-17.95,145.3
